Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Algeria,"DZA","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","2014","YR2014","2.61700010299683"
Algeria,"DZA","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","2015","YR2015","1.86800003051758"
Algeria,"DZA","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","2016","YR2016","1.64600002765656"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2007","YR2007","3.01399993896484"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2008","YR2008","3.14000010490417"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2009","YR2009","2.0239999294281"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2010","YR2010","2.20099997520447"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2011","YR2011","2.09899997711182"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2012","YR2012","2.33800005912781"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2013","YR2013","1.99000000953674"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2014","YR2014","1.79799997806549"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2015","YR2015","1.35899996757507"
Algeria,"DZA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","2016","YR2016","1.20799994468689"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2007","YR2007","3.04200005531311"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2008","YR2008","3.19199991226196"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2009","YR2009","2.0220000743866"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2010","YR2010","2.20900011062622"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2011","YR2011","2.11400008201599"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2012","YR2012","2.56299996376038"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2013","YR2013","2.16100001335144"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2014","YR2014","1.93799996376038"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2015","YR2015","1.44599997997284"
Algeria,"DZA","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","2016","YR2016","1.27999997138977"
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2007","YR2007",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2008","YR2008",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2009","YR2009",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2010","YR2010",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2011","YR2011",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2012","YR2012",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2013","YR2013",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2014","YR2014",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2015","YR2015",""
Algeria,"DZA","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","2016","YR2016",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2007","YR2007",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2008","YR2008",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2009","YR2009",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2010","YR2010",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2011","YR2011",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2012","YR2012",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2013","YR2013",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2014","YR2014",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2015","YR2015",""
Algeria,"DZA","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2016","YR2016",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2007","YR2007",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2008","YR2008",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2009","YR2009",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2010","YR2010",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2011","YR2011",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2012","YR2012",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2013","YR2013",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2014","YR2014",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2015","YR2015",""
Algeria,"DZA","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2016","YR2016",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2007","YR2007",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2008","YR2008",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2009","YR2009",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2010","YR2010",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2011","YR2011",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2012","YR2012",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2013","YR2013",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2014","YR2014",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2015","YR2015",""
Algeria,"DZA","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","2016","YR2016",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2007","YR2007",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2008","YR2008",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2009","YR2009",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2010","YR2010",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2011","YR2011",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2012","YR2012",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2013","YR2013",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2014","YR2014",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2015","YR2015",""
Algeria,"DZA","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2016","YR2016",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2007","YR2007",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2008","YR2008",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2009","YR2009",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2010","YR2010",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2011","YR2011",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2012","YR2012",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2013","YR2013",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2014","YR2014",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2015","YR2015",""
Algeria,"DZA","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2016","YR2016",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2007","YR2007",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2008","YR2008",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2009","YR2009",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2010","YR2010",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2011","YR2011",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2012","YR2012",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2013","YR2013",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2014","YR2014",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2015","YR2015",""
Algeria,"DZA","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2016","YR2016",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2007","YR2007",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2008","YR2008",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2009","YR2009",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2010","YR2010",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2011","YR2011",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2012","YR2012",""
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2013","YR2013","0"
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2014","YR2014","0"
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2015","YR2015","0"
Algeria,"DZA","Depth of credit information index (0=low to 8=high)","IC.CRD.INFO.XQ","2016","YR2016","0"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2007","YR2007","-3.63603837058901"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2008","YR2008","-12.6982675301"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2009","YR2009","-8.95341854553151"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2010","YR2010","-6.62664871583612"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2011","YR2011","-4.51411794102887"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2012","YR2012","-2.11152017674181"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2013","YR2013","3.00354398128098"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2014","YR2014","18.0025791020018"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2015","YR2015","39.9957682217378"
Algeria,"DZA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","2016","YR2016","54.7527165854857"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2007","YR2007","12.9901033983448"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2008","YR2008","12.7958001006054"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2009","YR2009","16.26580537318"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2010","YR2010","15.2082411343057"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2011","YR2011","13.7155106310709"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2012","YR2012","14.0253066800965"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2013","YR2013","16.4978910558094"
Algeria,"DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","2014","YR2014","18.3519782763085"
